file_name,movie_name,audience_rating,rating_key,year
G:\movies\Hocus Pocus 2 (2022)\Hocus.Pocus.2.2022.1080p.DSNP.WEB-DL.DDP5.1.Atmos.H.264-EVO.mkv,Hocus Pocus 2,6.0,137229,2022
F:\Movies\Hocus.Pocus.2.2022.720p.WEB.h264-SALT[xsp]\Hocus.Pocus.2.2022.720p.WEB.h264-SALT.mkv,Hocus Pocus 2,6.0,137229,2022
G:\movies\Hocus Pocus 2 (2022)\Hocus.Pocus.2.2022.720p.WEB.h264-SALT[xsp].mkv,Hocus Pocus 2,6.0,137229,2022
G:\movies\The Holiday (2006)\The.Holiday.2006.1080p.BluRay.x264-SUNSPOT.mkv,The Holiday,6.9,108448,2006
F:\Movies\Holiday.Harmony.2022.NORDiC.1080p.WEB-DL.H.265.DDP5.1-TWASERiES\Holiday.Harmony.2022.NORDiC.1080p.WEB-DL.H.265.DDP5.1-TWA.mkv,Holiday Harmony,6.2,140528,2022
G:\movies\Holiday Harmony (2022)\Holiday.Harmony.2022.NORDiC.1080p.WEB-DL.H.265.DDP5.1-TWASERiES.mkv,Holiday Harmony,6.2,140528,2022
G:\Sonarr\Hollywood.Stargirl.2022.1080p.DSNP.WEB-DL.DDP5.1.Atmos.H.264-CMRG\Hollywood.Stargirl.2022.1080p.DSNP.WEB-DL.DDP5.1.Atmos.H.264-CMRG.mkv,Hollywood Stargirl,5.8,149416,2022
G:\movies\Kids\Movies\Home.2015.720p.HDRiP.XVID.AC3-MAJESTIC\Home.2015.720p.HDRiP.XVID.AC3-MAJESTIC.avi,Home,6.6,127705,2015
G:\movies\Home Alone (1990)\Home.Alone.1990.720p.BluRay.x264.YIFY.mp4,Home Alone,7.6,49659,1990
G:\movies\Home Alone 2 Lost in New York (1992)\Home.Alone.2.Lost.in.New.York.1992.720p.BluRay.x264.YIFY.mp4,Home Alone 2: Lost in New York,6.8,49661,1992
G:\movies\Honest Thief (2020)\Honest.Thief.2020.PROPER.BluRay.1080p.DTS-HD.MA.7.1.AVC.REMUX-FraMeSToR.mkv,Honest Thief,6.0,126412,2020
G:\movies\Honest.Thief.2020.PROPER.BluRay.1080p.DTS-HD.MA.7.1.AVC.REMUX-FraMeSToR\Honest.Thief.2020.PROPER.BluRay.1080p.DTS-HD.MA.7.1.AVC.REMUX-FraMeSToR.mkv,Honest Thief,6.0,126412,2020
F:\Movies\Honor Society.2022.1080p.AMZN.WEB-DL.H264.DDP5.1-EVO.mkv,Honor Society,7.6,136238,2022
G:\movies\Honor Society (2022)\Honor Society.2022.1080p.AMZN.WEB-DL.H264.DDP5.1-EVO.mkv,Honor Society,7.6,136238,2022
G:\movies\Host (2020)\Host.2020.1080p.BluRay.x264-PiGNUS.mkv,Host,6.5,126968,2020
G:\movies\Hostiles.2017.720p.BluRay.x264-GECKOS\Hostiles.2017.720p.BluRay.x264-GECKOS.mkv,Hostiles,7.2,52538,2017
G:\movies\Kids\Movies\Hotel Transylvania 3 Summer Vacation (2018)\Hotel.Transylvania.3.Summer.Vacation.2018.PLDUB.DUAL.1080p.BluRay.x264-FLAME.mkv,Hotel Transylvania 3: Summer Vacation,6.3,127696,2018
G:\movies\Hotel Transylvania Transformania (2022)\Hotel.Transylvania.4.Transformania.2022.1080p.WebRip.H264.AC3.Will1869.mp4,Hotel.Transylvania.4.Transformania.2022.1080p.WebRip.H264.AC3.Will1869,6.1,131383,2022
G:\movies\Hotel Transylvania Transformania (2022)\Hotel.Transylvania.Transformania.2022.PROPER.1080p.WEB.H264-NAISU.mkv,Hotel.Transylvania.4.Transformania.2022.1080p.WebRip.H264.AC3.Will1869,6.1,131383,2022
G:\movies\House.of.Gucci.2021.1080p.AMZN.WEB-DL.DDP5.1.H264-CMRG\House.of.Gucci.2021.1080p.AMZN.WEB-DL.DDP5.1.H264-CMRG.mkv,House of Gucci,6.7,131991,2021
G:\movies\Kids\Movies\How the Grinch Stole Christmas (2000)\How The Grinch Stole Christmas 2000 10bit hevc-d3g.mkv,How the Grinch Stole Christmas,6.2,127700,2000
G:\movies\How.to.be.Single.2016.720p.BluRay.x264-GECKOS\How.to.be.Single.2016.720p.BluRay.x264-GECKOS.mkv,How to Be Single,6.1,52352,2016
G:\movies\Kids\Movies\How to Train Your Dragon (2010)\How to Train Your Dragon 2010 REMUX 1080p Bluray AVC DTS-HD MA 5 1-LEGi0N.mkv,How to Train Your Dragon,8.1,127689,2010
G:\movies\Kids\Movies\How to Train Your Dragon 2 (2014)\How.To.Train.Your.Dragon.2.2014.BluRay.1080p.DTS-HD.MA.7.1.AVC.REMUX-FraMeSToR.mkv,How to Train Your Dragon 2,7.8,127697,2014
F:\Movies\I Came By 2022 MULTi WEB 1080p x264 D.DPL 5.1 - EFPG\I Came By 2022 MULTi WEB 1080p x264 D.DPL 5.1 - EFPG.mkv,I Came By,6.1,137581,2022
G:\movies\I Came By (2022)\I Came By 2022 MULTi WEB 1080p x264 D.DPL 5.1 - EFPG.mkv,I Came By,6.1,137581,2022
G:\movies\I Care a Lot (2021)\I.Care.a.Lot.2021.1080p.AMZN.WEBRip.DD5.1.X.264-EVO.mkv,I Care a Lot,6.3,127375,2020
G:\movies\I See You (2019)\I.See.You.2019.REMUX.1080p.Blu-ray.AVC.DTS-HD.MA.5.1-LEGi0N.mkv,I See You,6.8,126413,2019
F:\Movies\I.Used.to.Be.Famous.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-EVO\I.Used.to.Be.Famous.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-EVO.mkv,I Used to Be Famous,6.6,137185,2022
F:\Movies\I.Used.To.Be.Famous.2022.PROPER.1080p.WEBRip.x264-LAMA\I.Used.To.Be.Famous.2022.PROPER.1080p.WEBRip.x264-LAMA.mp4,I Used to Be Famous,6.6,137185,2022
F:\Movies\I.Used.to.Be.Famous.2022.1080p.WEBRip.x264-LAMA\I.Used.to.Be.Famous.2022.1080p.WEBRip.x264-LAMA.mp4,I Used to Be Famous,6.6,137185,2022
G:\movies\The In Between (2022)\The In Between (2022) WEBDL-1080p.mkv,The In Between,5.8,133570,2022
G:\movies\In the Heights (2021)\In.the.Heights.2021.1080p.HMAX.WEB-DL.DDP5.1.Atmos.x264-EVO.mkv,In the Heights,7.4,130290,2021
G:\movies\The Incredibles (2004)\The Incredibles 2004 BluRay 720p AAC 2.0 mp4-HD4Pad.mp4,The Incredibles,8.0,61615,2004
G:\movies\Kids\Movies\Incredibles 2 (2018)\Incredibles.2.2018.720p.BluRay.x264-Felony.mkv,Incredibles 2,7.6,127701,2018
G:\movies\Indiana Jones And The Last Crusade 1989 BluRay 720p AAC 2.0 mp4-LEGi0N\Indiana Jones And The Last Crusade 1989 BluRay 720p AAC 2.0 mp4-LEGi0N.mp4,Indiana Jones and the Last Crusade,8.2,126493,1989
G:\movies\Inferno.2016.720p.BluRay.x264-SPARKS\Inferno.2016.720p.BluRay.x264-SPARKS.mkv,Inferno,6.2,54087,2016
F:\Movies\Infinity.Pool.2023.1080p.WEBRip.x264-LAMA\Infinity.Pool.2023.1080p.WEBRip.x264-LAMA.mp4,Infinity Pool,6.1,146146,2023
F:\Movies\Infinity.Pool.2023.1080p.10bit.WEBRip.6CH.x265.HEVC-PSA.mkv,Infinity Pool,6.1,146146,2023
F:\Movies\Infinity.Pool.2023.1080p.BluRay.H264.AAC-LAMA\Infinity.Pool.2023.1080p.BluRay.H264.AAC-LAMA.mp4,Infinity Pool,6.1,146146,2023
F:\Movies\Infinity Pool 2023 BluRay 1080p REMUX AVC DTS-HD MA 5 1-LEGi0N\Infinity.Pool.2023.BluRay.1080p.REMUX.AVC.DTS-HD.MA.5.1-LEGi0N.mkv,Infinity Pool,6.1,146146,2023
F:\Movies\Infinity.Pool.2023.1080p.WebRip.x265.10Bit.AC3.5.1-JATT\Infinity.Pool.2023.1080p.WebRip.x265.10Bit.AC3.5.1-JATT.mkv,Infinity Pool,6.1,146146,2023
G:\movies\Infinity Pool (2023)\Infinity.Pool.2023.1080p.WEBRip.x264-LAMA.mp4,Infinity Pool,6.1,146146,2023
G:\movies\Ingrid.Goes.West.2017.720p.BluRay.x264-GECKOS\Ingrid.Goes.West.2017.720p.BluRay.x264-GECKOS.mkv,Ingrid Goes West,6.6,51998,2017
G:\movies\Injustice.2021.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-TRiToN.mkv,Injustice,8.3,130832,2021
G:\movies\Inside Job (2010)\Inside.Job.2010.BluRay.1080p.DTS-HD.MA.5.1.x264-EPiC.mkv,Inside Job,8.2,133267,2010
G:\movies\Inside Man (2006)\Inside Man 2006 BluRay 1080p Dts HEVC-d3g.mkv,Inside Man,7.6,133266,2006
F:\Movies\Inside.the.Mind.of.a.Cat.2022.720p.WEB.h264-KOGi\Inside.the.Mind.of.a.Cat.2022.720p.WEB.h264-KOGi.mkv,Inside the Mind of a Cat,6.9,136802,2022
G:\movies\Inside the Mind of a Cat (2022)\Inside.the.Mind.of.a.Cat.2022.720p.WEB.h264-KOGi.mkv,Inside the Mind of a Cat,6.9,136802,2022
G:\movies\Interstellar.2014.iMAX.720p.BluRay.DTS.x264-LEGi0N\Interstellar.2014.iMAX.720p.BluRay.DTS.x264-LEGi0N.mkv,Interstellar,8.6,34176,2014
G:\movies\The Invisible Man (2020)\The.Invisible.Man.2020.UHD.BluRay.2160p.DD.5.1.HDR.x265-BHDStudio.mp4,The Invisible Man,7.1,124652,2020
G:\movies\The.Irishman.2019.NORDiC.1080p.BluRay.x264.DTS5.1-TWA\The.Irishman.2019.NORDiC.1080p.BluRay.x264.DTS5.1-TWA.mkv,The Irishman,7.8,129925,2019
G:\movies\Iron Man 2 (2010)\Iron.Man.2.2010.2160p.UHD.BluRay.REMUX.HEVC.DTS-HD.MA.5.1-MZABI.mkv,Iron Man 2,6.9,54384,2010
G:\movies\Iron Man 3 (2013)\Iron.Man.3.2013.UHD.BluRay.2160p.DTS-HD.MA.7.1.HEVC.REMUX-FraMeSToR.mkv,Iron Man 3,7.1,54957,2013
G:\movies\It.Chapter.Two.2019.1080p.WEB-DL.H264.AC3-EVO\It.Chapter.Two.2019.1080p.WEB-DL.H264.AC3-EVO.mkv,It Chapter Two,6.5,108069,2019
F:\Movies\Ivy.plus.Bean.The.Ghost.That.Had.to.Go.2022.MULTi.1080p.WEB.x264-STRINGERBELL\ivy.plus.bean.the.ghost.that.had.to.go.2022.multi.1080p.web.x264-stringerbell.mkv,Ivy + Bean: The Ghost That Had to Go,5.7,137602,2022
G:\movies\Ivy + Bean The Ghost That Had to Go (2022)\Ivy.plus.Bean.The.Ghost.That.Had.to.Go.2022.MULTi.1080p.WEB.x264-STRINGERBELL.mkv,Ivy + Bean: The Ghost That Had to Go,5.7,137602,2022
F:\Movies\A.Jazzmans.Blues.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-EVO\A.Jazzmans.Blues.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-EVO.mkv,A Jazzman's Blues,6.7,137240,2022
G:\movies\A Jazzman's Blues (2022)\A.Jazzmans.Blues.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-EVO.mkv,A Jazzman's Blues,6.7,137240,2022
G:\movies\A Jazzman's Blues (2022)\A.Jazzmans.Blues.2022.PROPER.720p.WEB.H264-NAISU.mkv,A Jazzman's Blues,6.7,137240,2022
G:\movies\Jerry & Marge Go Large (2022)\Jerry & Marge Go Large (2022) WEBDL-1080p.mkv,Jerry and Marge Go Large,6.9,149510,2022
F:\Movies\Jesus.Revolution.2023.1080p.WEBRip.x264-LAMA\Jesus.Revolution.2023.1080p.WEBRip.x264-LAMA.mp4,Jesus Revolution,7.2,149077,2023
F:\Movies\Jesus.Revolution.2023.1080p.WebRip.X264.Will1869\Jesus.Revolution.2023.1080p.WebRip.X264.Will1869.mp4,Jesus Revolution,7.2,149077,2023
G:\movies\Jesus Revolution (2023)\Jesus.Revolution.2023.1080p.WEBRip.x264-LAMA.mp4,Jesus Revolution,7.2,149077,2023
G:\movies\John.Wick.2014.720p.BluRay.x264-x0r\John.Wick.2014.720p.BluRay.x264-x0r.mkv,John Wick,7.4,30534,2014
G:\movies\John.Wick.2014.720p.BluRay.x264-x0r\John.Wick.2014.720p.BluRay.x264-x0r[TRAILER-Theatrical Trailer].mov,John Wick,7.4,30534,2014
G:\movies\John Wick Chapter 2 (2017)\John.Wick.Chapter.2.2017.1080p.BluRay.REMUX.AVC.DTS-HD.MA.TrueHD.7.1.Atmos-FGT.mkv,John Wick: Chapter 2,7.5,52180,2017
G:\movies\John Wick Chapter 3 – Parabellum (2019)\John.Wick.Chapter.3-Parabellum.2019.720p.BluRay.DTS.x264-FuzerHD.mkv,John Wick: Chapter 3 - Parabellum,7.4,105488,2019
G:\movies\Jojo Rabbit (2019)\Jojo Rabbit 2019 REMUX 1080p Blu-ray AVC DTS-HD MA 5 1-LEGi0N.mkv,Jojo Rabbit,7.9,115954,2019
G:\movies\Joker (2019)\Joker.2019.1080p.BluRay.x264-AAA.mkv,Joker,8.4,109114,2019
G:\movies\Judas and the Black Messiah (2021)\Judas.and.the.Black.Messiah.2021.1080p.HMAX.WEB-DL.DDP5.1.Atmos.H.264-CMRG.mkv,Judas and the Black Messiah,7.5,127303,2021
G:\movies\Judy (2019)\Judy.2019.1080p.BluRay.x264-DRONES.mkv,Judy,6.8,117814,2019
G:\movies\Jumanji (1995)\Jumanji.1995.REMASTERED.1080p.BluRay.x264-HD4U.mkv,Jumanji,7.0,118119,1995
G:\movies\Jumanji The Next Level (2019)\Jumanji The Next Level 2019.MULTi.UHD.BluRay.2160p.HDR.DTS-X.7.1.HEVC-DDR.mkv,Jumanji: The Next Level,6.7,117803,2019
G:\movies\Jumanji.Welcome.to.the.Jungle.2017.720p.BluRay.x264-SPARKS\jumanji.welcome.to.the.jungle.2017.720p.bluray.x264-sparks.mkv,Jumanji: Welcome to the Jungle,6.9,51719,2017
G:\movies\Jungle.2017.720p.BluRay.x264-VETO\jungle.2017.720p.bluray.x264-veto.mkv,Jungle,6.7,47258,2017
G:\movies\Jungle Cruise (2021)\Jungle.Cruise.2021.1080p.DSNP.WEB-DL.DDP5.1.Atmos.H.264-CMRG.mkv,Jungle Cruise,6.6,130401,2021
F:\Movies\Jurassic.World.Dominion.2022.1080p.Remux.AVC.DTS.X.MA.7.1-playBD\Jurassic.World.Dominion.2022.1080p.Remux.AVC.DTS.X.MA.7.1-playBD.mkv,Jurassic World: Dominion,5.7,136586,2022
G:\movies\Jurassic World Dominion (2022)\Jurassic.World.Dominion.2022.1080p.Remux.AVC.DTS.X.MA.7.1-playBD.mkv,Jurassic World: Dominion,5.7,136586,2022
G:\movies\Just.Mercy.2019.1080p.BluRay.x264-WUTANG\just.mercy.2019.1080p.bluray.x264-wutang.mkv,Just Mercy,7.6,117804,2019
G:\movies\Just Mercy (2019)\Just.Mercy.2019.1080p.BluRay.x264-WUTANG.mkv,Just Mercy,7.6,117804,2019
G:\movies\Justice League (2017)\Justice.League.2017.NORDiC.1080p.WEB-DL.H.264-TWA.mkv,Justice League,6.1,133227,2017
G:\movies\Justice Society World War II (2021)\Justice.Society.World.War.II.2021.1080p.BRRip.DD5.1.X.264-EVO.mkv,Justice Society: World War II,6.4,129168,2021
F:\Movies\Kangaroo.Valley.2022.1080p.WEB.h264-KOGi\Kangaroo.Valley.2022.1080p.WEB.h264-KOGi.mkv,Kangaroo Valley,7.2,139913,2022
G:\movies\Kangaroo Valley (2022)\Kangaroo.Valley.2022.1080p.WEB.h264-KOGi.mkv,Kangaroo Valley,7.2,139913,2022
G:\movies\Kate.2021.1080p.NF.WEB-DL.DDP5.1.Atmos.HDR.HEVC-CMRG\Kate.2021.1080p.NF.WEB-DL.DDP5.1.Atmos.HDR.HEVC-CMRG.mkv,Kate,6.2,130547,2021
G:\movies\Kelly's Heroes (1970)\Kellys.Heroes.1970.1080p.BluRay.x264-nikt0.mkv,Kelly's Heroes,7.6,118825,1970
G:\movies\The.Kill.Team.2019.BluRay.REMUX.AVC.DTS-HD.5.1-OMEGA\The.Kill.Team.2019.BluRay.REMUX.AVC.DTS-HD.5.1-OMEGA.mkv,The Kill Team,6.0,125882,2019
G:\movies\The.Killing.Of.A.Sacred.Deer.2017.LIMITED.720p.BluRay.x264-SAPHiRE\sph-thekillingofasacreddeerlimited.720p.bluray.x264.mkv,The Killing of a Sacred Deer,7.0,51318,2017
G:\movies\Kimi (2022)\Kimi.2022.1080p.HMAX.WEB-DL.DD5.1.x264-EVO.mkv,Kimi,6.3,132546,2022
G:\movies\King.Kong.2005.Extended.Edition.1080p.BluRay.REMUX.VC-1.DTS-HD.MA.5.1-SHiNiNGWiT\King.Kong.2005.Extended.Edition.1080p.BluRay.REMUX.VC-1.DTS-HD.MA.5.1-SHiNiNGWiT.mkv,King Kong,7.2,125916,2005
G:\movies\King.Richard.2021.1080p.HMAX.WEB-DL.DDP5.1.Atmos.x264-CMRG\King.Richard.2021.1080p.HMAX.WEB-DL.DDP5.1.Atmos.x264-CMRG.mkv,King Richard,7.6,130950,2021
G:\movies\The King's Man (2021)\The King's Man (2021) Bluray-1080p.mkv,The King's Man,6.3,133276,2021
G:\movies\Kingsman The Golden Circle (2017)\Kingsman.The.Golden.Circle.2017.1080p.BluRay.H264.AC3.Will1869.mp4,Kingsman.The.Golden.Circle.2017.1080p.BluRay.H264.AC3.Will1869,6.7,129144,2017
G:\movies\High.Flying.Romance.2021.1080p.AMZN.WEB-DL.DDP5.1.H.264-EVO\High.Flying.Romance.2021.1080p.AMZN.WEB-DL.DDP5.1.H.264-EVO.mkv,Kite Festival of Love,6.5,130213,2021
G:\movies\Knives Out (2019)\Knives.Out.2019.1080p.Bluray.Atmos.TrueHD.7.1.x264-EVO.mkv,Knives Out,7.9,111853,2019
F:\Movies\Knock.at.the.Cabin.2023.1080p.WEB.H264-NAISU\knock.at.the.cabin.2023.1080p.web.h264-naisu.mkv,Knock at the Cabin,6.1,146769,2023
F:\Movies\Knock.at.the.Cabin.2023.1080p.AMZN.WEB-DL.DDP5.1.Atmos.H.264-CMRG\Knock.at.the.Cabin.2023.1080p.AMZN.WEB-DL.DDP5.1.Atmos.H.264-CMRG.mkv,Knock at the Cabin,6.1,146769,2023
F:\Movies\Knock.At.The.Cabin.2023.1080p.WebRip.x265.10Bit.AC3.5.1-JATT\Knock.At.The.Cabin.2023.1080p.WebRip.x265.10Bit.AC3.5.1-JATT.mkv,Knock at the Cabin,6.1,146769,2023
G:\movies\Knock at the Cabin (2023)\Knock.At.The.Cabin.2023.1080p.WebRip.x265.10Bit.AC3.5.1-JATT.mkv,Knock at the Cabin,6.1,146769,2023
G:\movies\Knowing 2009 X265\Knowing 2009 BD-Rip 1080p x265 AC3-D3FiL3R.mkv,Knowing,6.2,130804,2009
G:\movies\Kong Skull Island (2017)\Kong Skull Island 2017 BluRay 1080p DD5 1 x264-MMOVIES.mkv,Kong: Skull Island,6.6,126437,2017
G:\movies\Kong Skull Island 2017 BluRay 1080p DD5 1 x264-MMOVIES\Kong Skull Island 2017 BluRay 1080p DD5 1 x264-MMOVIES.mkv,Kong: Skull Island,6.6,126437,2017
F:\Movies\KSI.In.Real.Life.2023.1080p.WEBRip.x265-LAMA\KSI.In.Real.Life.2023.1080p.WEBRip.x265-LAMA.mp4,KSI: In Real Life,7.2,146890,2023
F:\Movies\Kung.Fu.Panda.2008.NORDiC.1080p.BluRay.REMUX.DTS-HD.MA.5.1-DTS\dts-kfp.2008.mkv,Kung Fu Panda,7.6,146937,2008
F:\Movies\Kung.Fu.Panda.2008.1080p.BluRay.DDP.5.1.H.265.-iVy.mkv,Kung Fu Panda,7.6,146937,2008
G:\movies\Kung Fu Panda (2008)\Kung.Fu.Panda.2008.NORDiC.1080p.BluRay.REMUX.DTS-HD.MA.5.1-DTS.mkv,Kung Fu Panda,7.6,146937,2008
F:\Movies\Kung.Fu.Panda.2.2011.NORDiC.1080p.BluRay.REMUX.DTS-HD.MA.5.1-DTS\dts-kfp.2011.mkv,Kung Fu Panda 2,7.2,146938,2011
F:\Movies\Kung.Fu.Panda.2.2011.1080p.BluRay.DDP.5.1.H.265.-iVy.mkv,Kung Fu Panda 2,7.2,146938,2011
F:\Movies\Kung.Fu.Panda.3.2016.1080p.BluRay.x264-nikt0\Kung.Fu.Panda.3.2016.1080p.BluRay.x264-nikt0.mkv,Kung Fu Panda 3,7.1,146941,2016
F:\Movies\Kung.Fu.Panda.3.2016.1080p.BluRay.DDP.5.1.H.265.-iVy.mkv,Kung Fu Panda 3,7.1,146941,2016
F:\Movies\LOL.Surprise.Winter.Fashion.Show.2022.1080p.WEBRip.x264.AAC-AOC\LOL.Surprise.Winter.Fashion.Show.2022.1080p.WEBRip.x264.AAC-AOC.mkv,L.O.L. Surprise! Winter Fashion Show,7.3,137640,2022
G:\movies\L.O.L. Surprise! Winter Fashion Show (2022)\LOL.Surprise.Winter.Fashion.Show.2022.1080p.WEBRip.x264.AAC-AOC.mkv,L.O.L. Surprise! Winter Fashion Show,7.3,137640,2022
G:\movies\The.Lady.in.the.Van.2015.720p.BluRay.X264-AMIABLE\The.Lady.in.the.Van.2015.720p.BluRay.X264-AMIABLE.mkv,The Lady in the Van,6.7,34810,2015
G:\movies\Last Action Hero (1993)\Last.Action.Hero.1993.1080p.BluRay.x265.DTS-Leffe.mkv,Last Action Hero,6.4,122113,1993
F:\Movies\The.Last.Kingdom.Seven.Kings.Must.Die.2023.MULTI.1080p.WEB.x264-LOST\the.last.kingdom.seven.kings.must.die.2023.multi.1080p.web.x264-lost.mkv,The Last Kingdom: Seven Kings Must Die,9.7,149117,2023
G:\movies\The.Last.Letter.From.Your.Lover.2021.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-EVO.mkv,The Last Letter from Your Lover,6.7,130410,2021
G:\Sonarr\Last.Seen.Alive.2022.1080p.WEB-DL.DD5.1.H.264-CMRG\Last.Seen.Alive.2022.1080p.WEB-DL.DD5.1.H.264-CMRG.mkv,Last Seen Alive,5.6,149417,2022
G:\movies\Legend (2015)\Legend.2015.1080p.BluRay.x264-nikt0.mkv,Legend,6.9,132764,2015
F:\Movies\Legion.of.Super-Heroes.2023.1080p.BluRay.REMUX.AVC.DTS-HD.MA.5.1-PiRaTeS.mkv,Legion of Super-Heroes,5.7,146061,2023
F:\Movies\Legion of Super-Heroes (2023) (1080p BDRip x265 10bit DTS-HD MA 5.1 + AC3 5.1 - Goki)[TAoE]\Legion of Super-Heroes (2023) (1080p BDRip x265 10bit DTS-HD MA 5.1 + AC3 5.1 - Goki)[TAoE].mkv,Legion of Super-Heroes,5.7,146061,2023
G:\movies\Kids\Movies\The.Great.Muppet.Caper.1981.720p.WEB-DL.x264-mSD\Lego DC Comics Super Heroes The Flash.2018.HDRip.XviD.AC3-EVO\Lego DC Comics Super Heroes The Flash.2018.HDRip.XviD.AC3-EVO.avi,Lego DC Comics Super Heroes: The Flash,6.4,127692,2018
G:\movies\Kids\Movies\LEGO.Justice.League.Attack.of.the.Legion.of.Doom.2015.BRRip.XviD.MP3-RARBG\LEGO.Justice.League.Attack.of.the.Legion.of.Doom.2015.BRRip.XviD.MP3-RARBG.avi,Lego DC Super Heroes: Justice League - Attack of the Legion of Doom!,6.3,127708,2015
G:\movies\The Lego Movie 2 The Second Part.2019.1080p.WEB-DL.H264.AC3-EVO\The Lego Movie 2 The Second Part.2019.1080p.WEB-DL.H264.AC3-EVO.mkv,The Lego Movie 2: The Second Part,6.6,93668,2019
G:\movies\Kids\Movies\The.Lego.Ninjago.Movie.2017.DVDRip.XviD.AC3-EVO\The.Lego.Ninjago.Movie.2017.DVDRip.XviD.AC3-EVO.avi,The Lego Ninjago Movie,6.0,127703,2017
G:\movies\Kids\Movies\LEGO.Scooby.Doo.Haunted.Hollywood.2016.480p.x264-mSD\LEGO.Scooby.Doo.Haunted.Hollywood.2016.480p.x264-mSD.mkv,Lego Scooby-Doo!: Haunted Hollywood,5.9,127709,2016
G:\movies\LEGO Star Wars Terrifying Tales (2021)\Lego Star Wars Terrifying Tales.2021.1080p.DSNYP.WEB-DL.H264.Atmos-EVO.mkv,Lego Star Wars Terrifying Tales,6.5,130809,2021
G:\movies\Life.in.a.Year.2020.AMZN.1080p.WEB-DL.H264.DDP5.1-EVO\Life.in.a.Year.2020.AMZN.1080p.WEB-DL.H264.DDP5.1-EVO.mkv,Life in a Year,6.2,125862,2020
G:\movies\The.Lighthouse.2019.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO\The.Lighthouse.2019.1080p.Bluray.DTS-HD.MA.5.1.X264-EVO.mkv,The Lighthouse,7.5,121065,2019
F:\Movies\Lightyear 2022 BluRay 1080p REMUX AVC DTS-HD MA 7.1-LEGi0N\Lightyear.2022.BluRay.1080p.REMUX.AVC.DTS-HD.MA.7.1-LEGi0N.mkv,Lightyear,5.8,136845,2022
F:\Movies\Linoleum.2022.1080p.WEB-DL.x264.AAC-AOC\Linoleum.2022.1080p.WEB-DL.x264.AAC-AOC.mkv,Linoleum,7.0,149074,2023
G:\movies\The Lion King (2019)\The Lion King 2019 1080p BluRay DTS x264-SIMBA.mkv,The Lion King,6.8,106901,2019
G:\movies\Little.Shop.of.Horrors.1986.DC.1080p.BluRay.X264-AMIABLE\Little.Shop.of.Horrors.1986.DC.1080p.BluRay.X264-AMIABLE.mkv,Little Shop of Horrors,7.1,116756,1986
F:\Movies\A.Little.White.Lie.2023.1080p.WEBRip.x264-LAMA\A.Little.White.Lie.2023.1080p.WEBRip.x264-LAMA.mp4,A Little White Lie,5.8,147568,2023
G:\movies\Little Women (2019)\Little.Women.2019.1080p.WEB-DL.H264.AC3-EVO.mkv,Little Women,7.8,115953,2019
G:\movies\Logan.2017.DVDRip.XviD.AC3-EVO\Logan.2017.DVDRip.XviD.AC3-EVO.avi,Logan,8.1,33098,2017
G:\movies\Logan's Run (1976)\Logans.Run.1976.1080p.BluRay.DTS-HD.MA.5.1.X264.DiRTYBURGER.mkv,Logan's Run,6.8,130450,1976
G:\movies\Long Shot (2019)\Long Shot 2019 REMUX 1080p Blu-ray AVC Atmos DTS-HD MA 7 1-LEGi0N.mkv,Long Shot,6.8,113357,2019
G:\movies\Long Story Short (2021)\Long.Story.Short.2021.1080p.WEB-DL.H264.DD5.1-EVO.mkv,Long Story Short,6.5,130828,2021
G:\movies\The.Longest.Day.1962.1080p.BluRay.x264-nikt0\The.Longest.Day.1962.1080p.BluRay.x264-nikt0.mkv,The Longest Day,7.8,118884,1962
G:\movies\The Longest Day (1962)\The.Longest.Day.1962.1080p.BluRay.x264-nikt0.mkv,The Longest Day,7.8,118884,1962
F:\Movies\Look.Both.Ways.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-CMRG\Look.Both.Ways.2022.1080p.NF.WEB-DL.DDP5.1.Atmos.x264-CMRG.mkv,Look Both Ways,7.2,136671,2022
G:\movies\The.Lord.Of.The.Rings.The.Fellowship.Of.The.Ring.2001.PROPER.MULTi.1080p.BluRay.x264-FHD\fhd-lotr1.1080p.mkv,The Lord of the Rings: The Fellowship of the Ring,8.8,119994,2001
G:\movies\The Lord of the Rings The Fellowship of the Ring (2001)\The.Lord.Of.The.Rings.The.Fellowship.Of.The.Ring.2001.PROPER.MULTi.1080p.BluRay.x264-FHD.mkv,The Lord of the Rings: The Fellowship of the Ring,8.8,119994,2001
G:\movies\The Lord of the Rings The Return of the King 2003 Part 2 BluRay 1080p DTS-HD MA 6.1 AVC ReMuX-SiMPLE@BluRG\The Lord of the Rings The Return of the King 2003 Part 2 BluRay 1080p DTS-HD MA 6.1 AVC ReMuX-SiMPLE@BluRG.mkv,The Lord of the Rings: The Return of the King,8.9,54385,2003
